index,halte,incoming,outgoing,day_numeric,timestamp,lat,lon,geom,vollcode,stadsdeelcode
11757,Dam,18986,24909,1,2017-12-04 17:00:00,52.373371,4.89147822222222,0101000020E6100000A229C6AADF9013402D23F59ECA2F4A40,A01,A
11758,Dam,15659,22442,1,2017-12-04 18:00:00,52.373371,4.89147822222222,0101000020E6100000A229C6AADF9013402D23F59ECA2F4A40,A01,A
39392,Nieuwezijds Kolk,939,556,2,2017-12-05 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39393,Nieuwezijds Kolk,2245,1291,2,2017-12-05 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39394,Nieuwezijds Kolk,2152,1242,2,2017-12-05 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39395,Nieuwezijds Kolk,2221,1354,2,2017-12-05 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39396,Nieuwezijds Kolk,2805,1580,2,2017-12-05 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39397,Nieuwezijds Kolk,2791,1881,2,2017-12-05 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39398,Nieuwezijds Kolk,2935,2154,2,2017-12-05 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39399,Nieuwezijds Kolk,3269,2637,2,2017-12-05 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39400,Nieuwezijds Kolk,3466,2955,2,2017-12-05 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39401,Nieuwezijds Kolk,3995,3069,2,2017-12-05 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39402,Nieuwezijds Kolk,4215,3527,2,2017-12-05 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39403,Nieuwezijds Kolk,3342,3164,2,2017-12-05 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39404,Nieuwezijds Kolk,2746,2705,2,2017-12-05 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39405,Nieuwezijds Kolk,1980,1948,2,2017-12-05 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39406,Nieuwezijds Kolk,1674,1836,2,2017-12-05 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39407,Nieuwezijds Kolk,1411,1896,2,2017-12-05 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39408,Nieuwezijds Kolk,860,1673,2,2017-12-05 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39409,Nieuwezijds Kolk,339,714,1,2017-12-04 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39410,Nieuwezijds Kolk,24,268,1,2017-12-04 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39411,Nieuwezijds Kolk,560,411,2,2017-12-05 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39412,Nieuwezijds Kolk,941,567,4,2017-12-07 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39413,Nieuwezijds Kolk,2402,1371,4,2017-12-07 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39414,Nieuwezijds Kolk,2183,1390,4,2017-12-07 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39415,Nieuwezijds Kolk,2321,1507,4,2017-12-07 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39416,Nieuwezijds Kolk,2898,1608,4,2017-12-07 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39417,Nieuwezijds Kolk,3259,2014,4,2017-12-07 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39418,Nieuwezijds Kolk,3399,2334,4,2017-12-07 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39419,Nieuwezijds Kolk,3511,2781,4,2017-12-07 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39420,Nieuwezijds Kolk,3613,3264,4,2017-12-07 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39421,Nieuwezijds Kolk,3938,3277,4,2017-12-07 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39422,Nieuwezijds Kolk,4572,3649,4,2017-12-07 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39423,Nieuwezijds Kolk,3695,3433,4,2017-12-07 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39424,Nieuwezijds Kolk,3279,2793,4,2017-12-07 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39425,Nieuwezijds Kolk,2552,2576,4,2017-12-07 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39426,Nieuwezijds Kolk,1983,2450,4,2017-12-07 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39427,Nieuwezijds Kolk,1683,2197,4,2017-12-07 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39428,Nieuwezijds Kolk,1104,2005,4,2017-12-07 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39429,Nieuwezijds Kolk,372,828,3,2017-12-06 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39430,Nieuwezijds Kolk,18,326,3,2017-12-06 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39431,Nieuwezijds Kolk,594,494,4,2017-12-07 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39432,Nieuwezijds Kolk,931,583,1,2017-12-04 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39433,Nieuwezijds Kolk,1969,1159,1,2017-12-04 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39434,Nieuwezijds Kolk,2041,1152,1,2017-12-04 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39435,Nieuwezijds Kolk,2345,1228,1,2017-12-04 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39436,Nieuwezijds Kolk,2626,1326,1,2017-12-04 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39437,Nieuwezijds Kolk,3034,1768,1,2017-12-04 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39438,Nieuwezijds Kolk,2925,2154,1,2017-12-04 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39439,Nieuwezijds Kolk,3120,2526,1,2017-12-04 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39440,Nieuwezijds Kolk,3142,2694,1,2017-12-04 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39441,Nieuwezijds Kolk,3430,2843,1,2017-12-04 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39442,Nieuwezijds Kolk,3680,3368,1,2017-12-04 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39443,Nieuwezijds Kolk,3250,3019,1,2017-12-04 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39444,Nieuwezijds Kolk,2587,2484,1,2017-12-04 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39445,Nieuwezijds Kolk,1998,2004,1,2017-12-04 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39446,Nieuwezijds Kolk,1614,1738,1,2017-12-04 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39447,Nieuwezijds Kolk,1339,1862,1,2017-12-04 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39448,Nieuwezijds Kolk,831,1458,1,2017-12-04 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39449,Nieuwezijds Kolk,229,662,7,2017-12-10 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39450,Nieuwezijds Kolk,31,282,7,2017-12-10 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39451,Nieuwezijds Kolk,537,433,1,2017-12-04 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39452,Nieuwezijds Kolk,965,500,5,2017-12-08 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39453,Nieuwezijds Kolk,2115,1238,5,2017-12-08 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39454,Nieuwezijds Kolk,2466,1442,5,2017-12-08 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39455,Nieuwezijds Kolk,2346,1501,5,2017-12-08 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39456,Nieuwezijds Kolk,2854,1645,5,2017-12-08 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39457,Nieuwezijds Kolk,3086,2050,5,2017-12-08 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39458,Nieuwezijds Kolk,3289,2363,5,2017-12-08 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39459,Nieuwezijds Kolk,3437,2799,5,2017-12-08 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39460,Nieuwezijds Kolk,3682,3132,5,2017-12-08 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39461,Nieuwezijds Kolk,3849,3273,5,2017-12-08 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39462,Nieuwezijds Kolk,4322,3672,5,2017-12-08 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39463,Nieuwezijds Kolk,3936,3490,5,2017-12-08 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39464,Nieuwezijds Kolk,3142,2809,5,2017-12-08 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39465,Nieuwezijds Kolk,2620,2469,5,2017-12-08 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39466,Nieuwezijds Kolk,2366,2339,5,2017-12-08 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39467,Nieuwezijds Kolk,2035,2499,5,2017-12-08 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39468,Nieuwezijds Kolk,1599,2179,5,2017-12-08 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39469,Nieuwezijds Kolk,550,1294,4,2017-12-07 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39470,Nieuwezijds Kolk,78,548,4,2017-12-07 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39471,Nieuwezijds Kolk,655,549,5,2017-12-08 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39472,Nieuwezijds Kolk,1013,619,3,2017-12-06 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39473,Nieuwezijds Kolk,2308,1377,3,2017-12-06 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39474,Nieuwezijds Kolk,2376,1420,3,2017-12-06 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39475,Nieuwezijds Kolk,2293,1577,3,2017-12-06 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39476,Nieuwezijds Kolk,2766,1624,3,2017-12-06 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39477,Nieuwezijds Kolk,3188,1890,3,2017-12-06 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39478,Nieuwezijds Kolk,3362,2116,3,2017-12-06 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39479,Nieuwezijds Kolk,3573,2578,3,2017-12-06 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39480,Nieuwezijds Kolk,3575,2885,3,2017-12-06 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39481,Nieuwezijds Kolk,3918,3072,3,2017-12-06 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39482,Nieuwezijds Kolk,4451,3544,3,2017-12-06 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39483,Nieuwezijds Kolk,4006,3280,3,2017-12-06 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39484,Nieuwezijds Kolk,2944,2887,3,2017-12-06 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39485,Nieuwezijds Kolk,2150,2189,3,2017-12-06 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39486,Nieuwezijds Kolk,1994,1964,3,2017-12-06 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39487,Nieuwezijds Kolk,1596,1976,3,2017-12-06 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39488,Nieuwezijds Kolk,1055,1778,3,2017-12-06 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39489,Nieuwezijds Kolk,243,821,2,2017-12-05 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39490,Nieuwezijds Kolk,25,305,2,2017-12-05 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39491,Nieuwezijds Kolk,627,542,3,2017-12-06 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39492,Nieuwezijds Kolk,583,187,6,2017-12-09 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39493,Nieuwezijds Kolk,1177,441,6,2017-12-09 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39494,Nieuwezijds Kolk,1916,953,6,2017-12-09 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39495,Nieuwezijds Kolk,2617,1313,6,2017-12-09 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39496,Nieuwezijds Kolk,3376,1679,6,2017-12-09 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39497,Nieuwezijds Kolk,3448,2026,6,2017-12-09 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39498,Nieuwezijds Kolk,3832,2604,6,2017-12-09 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39499,Nieuwezijds Kolk,3763,3059,6,2017-12-09 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39500,Nieuwezijds Kolk,3974,3499,6,2017-12-09 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39501,Nieuwezijds Kolk,3991,3838,6,2017-12-09 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39502,Nieuwezijds Kolk,3901,3690,6,2017-12-09 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39503,Nieuwezijds Kolk,3466,3514,6,2017-12-09 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39504,Nieuwezijds Kolk,3144,2963,6,2017-12-09 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39505,Nieuwezijds Kolk,2689,2582,6,2017-12-09 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39506,Nieuwezijds Kolk,2355,2439,6,2017-12-09 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39507,Nieuwezijds Kolk,2294,2644,6,2017-12-09 22:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39508,Nieuwezijds Kolk,1510,2426,6,2017-12-09 23:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39509,Nieuwezijds Kolk,706,1420,5,2017-12-08 00:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39510,Nieuwezijds Kolk,84,668,5,2017-12-08 01:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39511,Nieuwezijds Kolk,540,1014,6,2017-12-09 02:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39512,Nieuwezijds Kolk,431,164,7,2017-12-10 07:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39513,Nieuwezijds Kolk,877,401,7,2017-12-10 08:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39514,Nieuwezijds Kolk,1274,766,7,2017-12-10 09:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39515,Nieuwezijds Kolk,2205,1182,7,2017-12-10 10:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39516,Nieuwezijds Kolk,2845,1375,7,2017-12-10 11:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39517,Nieuwezijds Kolk,3355,2088,7,2017-12-10 12:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39518,Nieuwezijds Kolk,3435,2207,7,2017-12-10 13:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39519,Nieuwezijds Kolk,3502,2674,7,2017-12-10 14:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39520,Nieuwezijds Kolk,3541,2906,7,2017-12-10 15:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39521,Nieuwezijds Kolk,3258,3125,7,2017-12-10 16:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39522,Nieuwezijds Kolk,3244,3092,7,2017-12-10 17:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39523,Nieuwezijds Kolk,3020,3052,7,2017-12-10 18:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39524,Nieuwezijds Kolk,2591,2685,7,2017-12-10 19:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39525,Nieuwezijds Kolk,1999,2105,7,2017-12-10 20:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
39526,Nieuwezijds Kolk,1717,1842,7,2017-12-10 21:00:00,52.376012,4.8932885,0101000020E610000053927538BA921340A873452921304A40,A01,A
